Date,Intensité,Vitesse,T.Bob1,T.Bob2,T.Bob3,T.Pal1,T.Pal2,Vibration,T.Pal1 vent,T.Pal2 vent,Débit_air,Anomalie_Type,Anomalie_Binaire
2021-03-20 00:00:00,1150.58,912.46,110.58,107.42,105.43,59.48,74.43,2.7,42.42,29.05,220978.49,Normal,0
2021-03-20 01:00:00,1147.92,912.32,111.67,108.5,106.39,61.05,75.58,2.69,38.59,28.8,219039.3,Normal,0
2021-03-20 02:00:00,1130.4,912.21,111.93,108.78,106.57,61.65,76.23,2.75,31.92,28.49,213769.3,Normal,0
2021-03-20 03:00:00,1122.18,912.26,111.76,108.63,106.36,62.01,76.5,2.78,30.04,28.32,211386.46,Normal,0
2021-03-20 04:00:00,1108.09,912.18,111.51,108.37,106.12,62.0,76.5,2.81,29.66,28.36,202841.96,Normal,0
2021-03-20 05:00:00,1137.81,912.43,111.36,108.22,105.98,61.35,76.86,2.71,30.0,28.67,215268.42,Normal,0
2021-03-20 06:00:00,894.67,722.1,108.23,105.35,102.98,60.82,75.57,2.36,29.72,28.58,166974.01,Normal,0
2021-03-20 07:00:00,1117.44,912.27,107.54,104.54,102.49,60.11,74.2,2.65,29.54,30.37,209410.98,Normal,0
2021-03-20 08:00:00,1125.98,912.62,109.54,106.44,104.35,59.7,74.64,2.65,29.27,30.7,210905.99,Normal,0
2021-03-20 09:00:00,1137.08,912.52,110.58,107.47,105.35,60.13,75.24,2.69,29.6,30.62,212416.99,Normal,0
2021-03-20 10:00:00,1153.81,912.61,111.92,108.76,106.64,61.11,76.11,2.72,29.26,30.5,218986.66,Normal,0
2021-03-20 11:00:00,1133.3,912.56,112.09,108.93,106.68,60.98,76.35,2.74,28.23,29.12,215349.01,Normal,0
2021-03-20 12:00:00,1128.31,912.69,111.39,108.26,105.97,60.37,76.07,2.74,27.36,28.08,214832.41,Normal,0
2021-03-20 13:00:00,1128.69,912.64,110.8,107.65,105.36,59.67,75.36,2.9,26.47,26.2,213681.7,Normal,0
2021-03-20 14:00:00,1130.32,912.7,110.32,107.18,104.92,59.16,74.89,2.93,26.44,25.79,214155.63,Normal,0
2021-03-20 15:00:00,1125.24,912.69,109.98,106.86,104.61,58.68,74.56,3.12,26.22,25.01,213871.93,Normal,0
2021-03-20 16:00:00,1121.84,912.52,109.93,106.93,104.67,58.46,74.55,3.16,26.39,22.78,212099.21,Normal,0
2021-03-20 17:00:00,1132.29,912.68,110.22,107.15,104.9,57.76,74.62,3.12,26.67,21.95,217298.17,Normal,0
2021-03-20 18:00:00,1136.6,912.67,110.01,106.84,104.59,56.91,74.17,2.96,26.28,19.17,214818.31,Normal,0
2021-03-20 19:00:00,1119.62,912.57,109.75,106.68,104.41,56.42,74.1,3.02,26.65,18.88,208925.68,Normal,0
2021-03-20 20:00:00,1125.06,912.53,109.66,106.72,104.43,57.05,74.56,3.1,26.98,19.98,213574.89,Normal,0
2021-03-20 21:00:00,1122.99,912.5,109.7,106.74,104.44,57.06,74.27,3.05,26.47,18.98,210192.7,Normal,0
2021-03-20 22:00:00,1151.88,912.62,110.09,107.01,104.79,57.07,74.03,2.94,26.54,18.6,217741.78,Normal,0
2021-03-20 23:00:00,1140.43,912.54,110.32,107.26,105.04,57.89,73.99,2.96,26.74,18.29,212985.72,Normal,0
2021-03-21 00:00:00,1117.04,912.62,110.07,107.03,104.77,59.02,73.7,2.98,26.79,18.62,206707.19,Normal,0
2021-03-21 01:00:00,1139.97,912.41,109.69,106.72,104.46,60.15,73.89,3.05,27.4,22.91,219358.77,Normal,0
2021-03-21 02:00:00,1146.86,912.39,110.62,107.53,105.27,60.17,74.0,3.14,26.66,24.3,219079.24,Normal,0
2021-03-21 03:00:00,442.49,369.02,100.3,98.29,95.65,59.46,71.4,1.58,29.31,27.54,75508.49,Normal,0
2021-03-21 04:00:00,1126.42,908.8,100.75,98.04,96.53,55.85,68.43,2.79,25.98,24.96,216693.7,Normal,0
2021-03-21 05:00:00,1145.86,912.04,105.91,102.82,100.87,56.3,71.37,2.81,26.13,27.19,218811.69,Normal,0
2021-03-21 06:00:00,1140.32,912.55,107.51,104.54,102.37,56.1,72.31,2.79,26.08,27.23,217222.89,Normal,0
2021-03-21 07:00:00,1128.38,912.25,108.12,105.19,102.96,55.65,72.42,2.82,26.0,27.12,213855.56,Normal,0
2021-03-21 08:00:00,674.48,562.75,104.83,102.27,99.79,56.33,72.29,2.0,28.83,29.84,127629.28,Normal,0
2021-03-21 09:00:00,815.05,644.33,94.68,93.17,91.54,54.73,67.19,2.29,29.28,28.56,149651.98,Normal,0
2021-03-21 10:00:00,1142.3,912.65,105.41,102.47,100.77,55.96,71.59,2.69,31.07,30.7,212520.71,Normal,0
2021-03-21 11:00:00,604.69,492.93,103.5,101.09,98.86,57.63,73.12,1.75,34.76,33.24,113002.08,Normal,0
2021-03-21 12:00:00,89.16,67.53,83.96,83.52,83.0,56.23,63.81,0.75,34.6,27.66,15526.01,Normal,0
2021-03-21 13:00:00,1117.45,907.4,97.15,94.22,93.86,54.53,65.94,2.77,31.4,29.06,211547.39,Normal,0
2021-03-21 14:00:00,1126.42,912.73,106.13,103.21,101.69,57.08,72.27,2.69,35.98,33.63,213945.59,Normal,0
2021-03-21 15:00:00,511.46,415.88,102.81,100.65,98.23,58.2,73.18,1.51,34.99,33.92,98614.06,Normal,0
2021-03-21 16:00:00,898.25,713.47,95.31,93.83,92.31,56.11,67.92,2.3,34.65,30.56,165045.38,Normal,0
2021-03-21 17:00:00,1138.25,912.58,107.42,104.56,102.91,60.8,73.61,2.62,42.77,33.47,211087.28,Normal,0
2021-03-21 18:00:00,1034.62,844.4,110.49,107.64,105.66,62.65,76.33,2.54,47.0,32.96,190808.46,Normal,0
2021-03-21 19:00:00,428.47,335.97,96.41,95.25,93.05,60.81,71.45,1.45,47.8,34.98,75057.47,Normal,0
2021-03-21 20:00:00,1106.05,912.25,105.77,102.98,101.25,59.76,73.56,2.63,46.26,31.25,201019.99,Normal,0
2021-03-21 21:00:00,1125.01,912.44,108.84,105.94,103.9,59.31,75.18,2.66,46.53,30.26,208232.27,Normal,0
2021-03-21 22:00:00,1144.99,912.65,109.96,106.93,104.84,57.98,75.3,2.61,45.62,29.04,213266.02,Normal,0
2021-03-21 23:00:00,1155.41,912.68,110.49,107.34,105.2,57.26,75.17,2.63,44.74,27.98,217735.18,Normal,0
2021-03-22 00:00:00,1155.71,912.63,110.75,107.6,105.46,57.09,75.29,2.62,44.19,28.24,217973.7,Normal,0
2021-03-22 01:00:00,1152.54,912.54,110.84,107.71,105.55,57.53,75.1,2.68,43.97,27.46,215909.15,Normal,0
2021-03-22 02:00:00,131.45,109.98,95.41,93.91,92.07,58.86,69.43,0.79,44.61,31.82,24957.25,Normal,0
2021-03-22 03:00:00,0.0,0.0,79.01,77.96,80.19,56.22,57.08,0.49,33.95,26.35,2.35,Normal,0
2021-03-22 04:00:00,0.0,0.0,71.88,69.62,74.04,54.2,50.09,0.49,25.9,20.74,0.0,Normal,0
2021-03-22 05:00:00,0.0,0.0,66.33,63.44,68.7,52.01,45.33,0.49,21.01,17.29,0.0,Normal,0
2021-03-22 06:00:00,219.02,167.4,62.89,59.65,65.22,49.09,41.8,1.09,18.06,14.76,40892.83,Normal,0
2021-03-22 07:00:00,886.37,707.07,84.22,80.55,81.56,46.62,53.1,2.61,35.73,25.0,178458.03,Normal,0
2021-03-22 08:00:00,0.0,0.0,71.53,70.33,70.72,47.14,51.21,0.51,38.61,31.92,0.02,Normal,0
2021-03-22 09:00:00,0.0,0.0,63.86,62.84,64.96,45.9,45.76,0.57,30.53,27.33,2.76,Normal,0
2021-03-22 10:00:00,0.0,0.0,60.15,58.93,60.66,45.14,43.28,0.49,26.63,24.7,0.0,Normal,0
2021-03-22 11:00:00,0.0,0.0,57.41,56.25,57.04,44.27,41.56,0.49,24.48,22.88,0.0,Normal,0
2021-03-22 12:00:00,357.37,271.37,58.36,57.13,56.88,42.94,41.06,1.38,24.99,23.06,65318.26,Normal,0
2021-03-22 13:00:00,1140.33,912.46,84.19,81.56,81.0,45.81,53.17,2.75,45.38,33.57,213480.17,Normal,0
2021-03-22 14:00:00,1123.23,912.6,96.64,94.12,93.01,50.36,63.14,2.74,50.6,35.89,209028.71,Normal,0
2021-03-22 15:00:00,1124.41,912.61,103.64,101.08,99.6,55.08,70.12,2.78,51.34,36.03,209519.49,Normal,0
2021-03-22 16:00:00,1122.9,912.61,108.28,105.65,103.85,60.42,74.53,2.74,51.67,35.22,210344.04,Normal,0
2021-03-22 17:00:00,1125.39,912.61,111.3,108.61,106.62,63.2,77.18,2.72,51.63,35.38,210072.02,Normal,0
2021-03-22 18:00:00,1136.98,912.6,113.17,110.38,108.25,64.16,78.65,2.72,50.3,34.05,210867.29,Normal,0
2021-03-22 19:00:00,1135.54,912.61,114.02,111.12,108.93,64.29,79.48,2.75,49.11,32.71,212443.44,Normal,0
2021-03-22 20:00:00,1132.64,912.6,114.41,111.46,109.26,64.52,79.98,2.76,48.75,31.61,213029.02,Normal,0
2021-03-22 21:00:00,1128.35,912.61,114.31,111.3,109.09,64.03,79.69,2.79,48.02,30.42,213454.73,Normal,0
2021-03-22 22:00:00,1148.14,912.59,114.21,111.16,108.96,63.5,79.27,2.79,47.38,29.25,217606.49,Normal,0
2021-03-22 23:00:00,1164.23,912.54,114.24,111.12,108.94,63.33,79.11,2.8,46.04,27.98,218184.33,Normal,0
2021-03-23 00:00:00,1148.24,912.61,113.77,110.7,108.46,63.02,78.88,2.81,45.4,26.66,214758.47,Normal,0
2021-03-23 01:00:00,1137.61,912.61,112.87,109.94,107.61,62.77,78.29,2.81,43.74,23.98,212134.9,Normal,0
2021-03-23 02:00:00,1135.68,912.61,112.0,109.07,106.76,62.03,77.42,2.78,42.54,25.49,210813.61,Normal,0
2021-03-23 03:00:00,1134.18,912.61,111.29,108.32,106.12,61.62,76.7,2.72,41.14,27.54,210808.58,Normal,0
2021-03-23 04:00:00,1139.23,912.61,110.97,108.0,105.81,61.47,76.56,2.72,40.84,28.57,212686.28,Normal,0
2021-03-23 05:00:00,719.0,573.51,108.03,105.34,103.05,61.73,75.87,1.92,40.0,30.11,139291.21,Normal,0
2021-03-23 06:00:00,960.0,730.44,98.19,96.07,94.44,57.52,69.18,2.42,37.45,26.76,174217.63,Normal,0
2021-03-23 07:00:00,1166.81,912.6,106.54,103.59,101.89,58.35,71.11,2.62,44.6,29.67,224070.41,Normal,0
2021-03-23 08:00:00,1169.39,912.6,110.13,107.29,105.43,60.45,73.84,2.62,47.66,33.39,222079.32,Normal,0
2021-03-23 09:00:00,1151.12,912.52,112.63,109.88,107.92,62.73,76.62,2.64,49.53,35.35,217662.59,Normal,0
2021-03-23 10:00:00,1148.65,912.5,114.47,111.71,109.67,64.45,78.67,2.63,50.79,35.37,217936.62,Normal,0
2021-03-23 11:00:00,1131.41,912.51,115.89,113.15,111.03,66.09,80.07,2.62,51.94,36.54,212666.46,Normal,0
2021-03-23 12:00:00,1132.07,912.55,116.79,114.1,111.96,67.26,81.2,2.6,52.51,38.21,214134.97,Normal,0
2021-03-23 13:00:00,1126.97,912.57,117.83,115.11,112.97,68.23,82.07,2.59,53.14,39.27,211961.47,Normal,0
2021-03-23 14:00:00,1121.07,912.61,118.4,115.7,113.5,68.69,82.67,2.62,53.3,39.09,210547.24,Normal,0
2021-03-23 15:00:00,1133.49,912.67,118.96,116.18,114.02,68.81,82.94,2.62,53.7,38.85,211316.59,Normal,0
2021-03-23 16:00:00,1135.8,912.67,119.5,116.69,114.53,69.06,83.32,2.6,53.25,38.66,212881.96,Normal,0
2021-03-23 17:00:00,1120.31,912.54,119.56,116.78,114.56,69.15,83.45,2.62,51.32,37.41,210357.68,Normal,0
2021-03-23 18:00:00,1138.49,912.66,119.3,116.5,114.23,68.63,83.15,2.59,48.46,36.81,212070.99,Normal,0
2021-03-23 19:00:00,1150.89,912.65,119.15,116.3,114.08,68.01,82.83,2.65,51.11,35.54,216271.28,Normal,0
2021-03-23 20:00:00,1146.06,912.65,118.9,116.04,113.79,67.75,82.69,2.74,51.02,33.53,215716.38,Normal,0
2021-03-23 21:00:00,1148.07,912.63,118.39,115.51,113.22,66.7,81.81,2.71,48.98,33.37,219129.33,Normal,0
2021-03-23 22:00:00,1153.69,912.62,117.7,114.73,112.44,65.66,80.69,2.67,47.7,32.93,218876.36,Normal,0
2021-03-23 23:00:00,1150.61,912.62,116.84,113.88,111.61,64.95,79.99,2.7,45.07,31.75,218637.13,Normal,0
2021-03-24 00:00:00,1158.98,912.66,116.24,113.26,111.01,64.27,79.21,2.7,42.75,30.28,220149.85,Normal,0
2021-03-24 01:00:00,1153.91,912.67,115.21,112.17,109.93,62.94,78.08,2.75,39.96,28.97,221469.34,Normal,0
2021-03-24 02:00:00,1167.62,912.51,114.62,111.57,109.37,61.57,77.17,2.79,35.84,28.37,223537.28,Normal,0
2021-03-24 03:00:00,1162.98,912.67,114.21,111.18,109.0,60.22,76.57,2.78,31.32,27.95,223932.52,Normal,0
2021-03-24 04:00:00,1162.16,912.65,113.68,110.72,108.48,59.25,75.79,2.76,29.46,27.59,222637.05,Normal,0
2021-03-24 05:00:00,1163.67,912.66,113.25,110.27,108.03,58.73,75.21,2.79,28.99,27.15,221858.24,Normal,0
2021-03-24 06:00:00,1151.5,912.66,112.72,109.78,107.57,58.49,74.83,2.83,28.8,26.93,220681.83,Normal,0
2021-03-24 07:00:00,1156.14,912.65,112.63,109.74,107.55,58.64,74.78,2.87,29.73,27.93,224012.03,Normal,0
2021-03-24 08:00:00,1174.22,912.67,113.73,110.86,108.73,59.96,75.8,2.91,32.25,30.1,226429.82,Normal,0
2021-03-24 09:00:00,1158.12,912.64,114.77,111.95,109.83,62.69,77.8,2.86,35.64,32.43,221347.46,Normal,0
2021-03-24 10:00:00,1159.34,912.65,115.93,113.12,110.99,65.08,79.22,2.74,37.18,33.65,221567.8,Normal,0
2021-03-24 11:00:00,1147.26,912.65,116.87,114.09,111.93,66.4,80.09,2.74,37.83,34.72,216690.36,Normal,0
2021-03-24 12:00:00,1139.88,912.64,117.72,114.97,112.82,67.73,80.87,2.73,39.22,36.03,216287.21,Normal,0
2021-03-24 13:00:00,1148.46,912.56,118.78,116.03,113.86,68.55,81.74,2.65,40.5,37.73,217109.39,Normal,0
2021-03-24 14:00:00,1142.81,912.4,119.55,116.75,114.61,69.25,82.45,2.63,41.81,39.93,216240.31,Normal,0
2021-03-24 15:00:00,1134.93,912.66,120.02,117.24,115.1,69.85,83.15,2.63,44.54,40.33,214667.38,Normal,0
2021-03-24 16:00:00,1131.41,912.53,120.42,117.64,115.51,70.1,83.98,2.63,50.33,40.14,214529.77,Normal,0
2021-03-24 17:00:00,1140.02,912.56,120.44,117.48,115.57,69.96,83.73,2.64,53.43,39.55,212632.28,Normal,0
2021-03-24 18:00:00,1140.2,912.62,119.82,116.86,114.88,69.07,83.08,2.64,53.12,38.27,212456.97,Normal,0
2021-03-24 19:00:00,1140.68,912.46,118.92,116.05,113.77,67.76,82.33,2.69,52.41,36.74,212132.93,Normal,0
2021-03-24 20:00:00,1162.01,912.63,118.72,115.81,113.53,66.96,81.53,2.66,51.35,35.42,221678.07,Normal,0
2021-03-24 21:00:00,1156.29,912.61,118.17,115.24,112.99,66.03,80.75,2.7,50.31,33.46,221290.1,Normal,0
2021-03-24 22:00:00,1142.38,912.61,117.22,114.33,112.06,65.14,79.97,2.76,49.99,32.3,214060.81,Normal,0
2021-03-24 23:00:00,1131.04,912.6,116.04,113.17,110.92,63.98,79.24,2.81,49.54,31.22,212691.23,Normal,0
2021-03-25 00:00:00,1127.54,912.6,115.12,112.31,110.02,62.51,78.44,2.86,48.47,29.82,212972.0,Normal,0
2021-03-25 01:00:00,1126.19,912.61,113.99,111.17,108.81,60.88,77.08,2.9,47.0,27.99,214119.08,Normal,0
2021-03-25 02:00:00,1140.23,912.61,113.03,110.19,107.84,59.18,75.74,2.91,45.86,25.12,216769.46,Normal,0
2021-03-25 03:00:00,1154.56,912.47,112.55,109.67,107.38,58.12,74.86,3.0,43.27,24.05,221128.12,Normal,0
2021-03-25 04:00:00,941.46,748.51,111.4,108.59,106.31,58.18,74.72,2.47,43.95,28.43,181037.52,Normal,0
2021-03-25 05:00:00,291.96,220.2,91.76,91.23,89.93,57.93,66.27,1.25,41.82,31.01,50742.6,Normal,0
2021-03-25 06:00:00,1147.39,909.2,103.35,100.47,99.64,60.05,68.84,2.76,42.16,27.06,223155.29,Normal,0
2021-03-25 07:00:00,1114.92,912.48,107.24,104.44,102.65,60.37,71.86,2.75,45.34,29.09,207023.71,Normal,0
2021-03-25 08:00:00,1152.89,912.62,109.87,107.17,105.31,62.21,73.7,2.65,47.09,31.72,217514.32,Normal,0
2021-03-25 09:00:00,1138.89,912.61,112.48,109.88,107.95,64.82,76.06,2.67,48.44,33.39,214933.11,Normal,0
2021-03-25 10:00:00,1100.4,911.79,113.3,110.78,108.71,65.59,78.13,2.75,48.35,34.88,199356.34,Normal,0
2021-03-25 11:00:00,1138.5,912.6,115.35,112.75,110.68,66.8,79.72,2.64,46.51,35.94,213047.22,Normal,0
2021-03-25 12:00:00,1135.36,912.57,117.19,114.61,112.47,68.08,80.76,2.62,45.74,37.71,213314.0,Normal,0
2021-03-25 13:00:00,1128.67,912.58,118.61,116.02,113.84,69.17,82.07,2.68,43.21,38.47,211767.01,Normal,0
2021-03-25 14:00:00,1118.31,912.53,119.64,117.06,114.83,70.01,83.1,2.64,40.98,40.32,208703.31,Normal,0
2021-03-25 15:00:00,1128.24,912.4,120.45,117.86,115.62,70.65,83.93,2.71,40.88,41.22,212143.41,Normal,0
2021-03-25 16:00:00,1124.93,912.42,121.37,118.78,116.47,70.97,84.64,2.72,41.09,41.17,212462.49,Normal,0
2021-03-25 17:00:00,1120.82,912.45,121.33,118.72,116.34,71.3,84.61,2.65,40.13,39.99,209884.21,Normal,0
2021-03-25 18:00:00,1109.28,912.58,120.51,117.87,115.46,70.75,84.16,2.67,38.61,38.69,205825.32,Normal,0
2021-03-25 19:00:00,1114.82,912.61,119.31,116.61,114.22,69.14,83.23,2.68,37.14,37.3,204350.6,Normal,0
2021-03-25 20:00:00,1114.32,912.61,118.16,115.43,113.08,67.15,82.23,2.7,35.72,35.28,205813.99,Normal,0
2021-03-25 21:00:00,1099.45,912.61,116.66,113.91,111.61,65.76,80.97,2.74,34.24,33.72,203255.69,Normal,0
2021-03-25 22:00:00,1114.34,912.59,115.61,112.8,110.6,64.55,79.88,2.74,33.75,33.44,205531.44,Normal,0
2021-03-25 23:00:00,1118.88,912.61,115.14,112.31,110.08,63.79,79.44,2.78,33.78,32.61,209014.98,Normal,0
2021-03-26 00:00:00,1115.24,912.61,113.9,111.11,108.87,62.64,78.53,2.79,31.85,30.58,207604.87,Normal,0
2021-03-26 01:00:00,1126.5,912.61,113.22,110.41,108.21,61.36,77.63,2.79,30.68,28.64,210299.37,Normal,0
2021-03-26 02:00:00,1129.18,912.61,112.67,109.87,107.67,59.82,76.96,2.83,30.26,27.3,211293.24,Normal,0
2021-03-26 03:00:00,1139.1,912.61,112.42,109.57,107.4,58.71,76.58,2.85,29.52,24.92,216634.02,Normal,0
2021-03-26 04:00:00,1147.52,912.61,112.44,109.54,107.41,58.16,76.5,2.8,29.21,22.37,218733.3,Normal,0
2021-03-26 05:00:00,1135.5,912.62,112.09,109.2,107.06,58.03,76.28,2.83,28.62,21.29,215443.4,Normal,0
2021-03-26 06:00:00,1129.02,912.61,111.68,108.82,106.66,57.9,76.0,2.87,28.6,21.34,215977.95,Normal,0
2021-03-26 07:00:00,1138.47,912.47,111.81,108.99,106.86,58.12,76.13,2.93,29.48,22.49,216232.06,Normal,0
2021-03-26 08:00:00,1141.7,912.61,112.93,110.2,108.15,59.95,77.48,2.93,32.72,26.51,216044.4,Normal,0
2021-03-26 09:00:00,1128.68,912.6,114.41,111.77,109.76,64.05,78.96,2.89,34.64,28.63,211901.09,Normal,0
2021-03-26 10:00:00,1124.37,912.61,115.66,113.05,111.01,67.01,80.41,2.86,36.25,31.91,210501.43,Normal,0
2021-03-26 11:00:00,1130.41,912.61,117.13,114.53,112.44,68.27,81.56,2.76,37.73,36.19,211159.62,Normal,0
2021-03-26 12:00:00,1127.46,912.61,118.32,115.69,113.53,68.93,82.57,2.73,38.54,38.0,212774.84,Normal,0
2021-03-26 13:00:00,1130.03,912.63,119.61,116.95,114.79,69.71,83.6,2.72,39.69,39.3,212863.58,Normal,0
2021-03-26 14:00:00,1109.65,912.24,119.92,117.31,115.08,70.64,84.57,2.7,41.7,41.37,202708.2,Normal,0
2021-03-26 15:00:00,1128.66,912.57,121.12,118.48,116.23,70.97,84.92,2.69,42.05,42.36,211242.42,Normal,0
2021-03-26 16:00:00,1106.44,912.5,121.18,118.56,116.25,71.48,85.1,2.62,41.69,42.0,203724.3,Normal,0
2021-03-26 17:00:00,1097.94,912.46,121.08,118.5,116.15,71.42,85.05,2.63,41.01,40.87,203693.53,Normal,0
2021-03-26 18:00:00,1087.83,912.49,120.17,117.61,115.19,70.67,84.68,2.64,40.25,39.62,194294.9,Normal,0
2021-03-26 19:00:00,1145.59,912.61,120.2,117.44,115.11,69.7,84.14,2.66,39.35,39.25,214567.75,Normal,0
2021-03-26 20:00:00,1142.05,912.62,120.27,117.43,115.13,69.19,83.62,2.65,37.85,37.36,215992.08,Normal,0
2021-03-26 21:00:00,1138.0,912.6,119.76,116.86,114.61,68.69,82.95,2.68,36.39,35.86,214854.54,Normal,0
2021-03-26 22:00:00,1147.89,912.61,119.42,116.45,114.22,68.07,82.48,2.73,34.85,34.55,218649.53,Normal,0
2021-03-26 23:00:00,1126.71,912.61,118.19,115.3,112.96,66.78,81.84,2.77,33.49,33.49,215136.75,Normal,0
2021-03-27 00:00:00,1128.14,912.61,117.15,114.35,111.99,65.79,80.51,2.8,32.77,32.63,216714.02,Normal,0
2021-03-27 01:00:00,1133.71,912.61,116.8,114.02,111.72,65.52,79.81,2.81,32.72,33.09,219444.99,Normal,0
2021-03-27 02:00:00,1120.89,912.54,116.33,113.62,111.27,65.41,79.5,2.79,32.58,33.42,213958.28,Normal,0
2021-03-27 03:00:00,1134.08,912.62,116.01,113.26,110.94,65.26,79.26,2.81,32.52,32.32,217828.75,Normal,0
2021-03-27 04:00:00,1137.16,912.62,115.9,113.14,110.81,64.9,78.87,2.79,32.02,30.97,218915.59,Normal,0
2021-03-27 05:00:00,1151.24,912.18,116.08,113.31,110.96,65.07,78.7,2.8,31.78,30.81,222986.88,Normal,0
2021-03-27 06:00:00,1152.18,912.02,116.42,113.66,111.3,65.07,79.43,2.91,31.66,30.93,224624.98,Normal,0
2021-03-27 07:00:00,1148.67,912.6,116.37,113.62,111.27,64.88,79.6,2.85,32.19,31.16,220634.71,Normal,0
2021-03-27 08:00:00,1124.99,912.61,116.09,113.35,111.06,65.61,79.9,2.86,33.74,32.58,212136.36,Normal,0
2021-03-27 09:00:00,1121.37,912.61,116.39,113.78,111.55,67.23,80.7,2.79,35.83,34.47,208512.88,Normal,0
2021-03-27 10:00:00,1112.75,912.6,117.21,114.67,112.49,68.76,81.86,2.76,38.61,36.73,206022.58,Normal,0
2021-03-27 11:00:00,1106.38,912.57,118.58,116.1,113.95,70.42,83.07,2.74,42.83,39.29,204665.72,Normal,0
2021-03-27 12:00:00,1126.04,912.46,120.43,117.91,115.74,71.42,84.68,2.7,52.07,40.6,210241.49,Normal,0
2021-03-27 13:00:00,1129.58,912.65,122.29,119.74,117.48,72.58,86.02,2.72,56.86,41.74,213717.39,Normal,0
2021-03-27 14:00:00,1118.84,912.64,123.49,120.93,118.67,73.93,86.94,2.7,57.64,42.38,210371.92,Normal,0
2021-03-27 15:00:00,1108.64,912.6,123.92,121.36,119.08,74.03,87.56,2.67,56.56,41.99,206379.74,Normal,0
2021-03-27 16:00:00,1111.23,912.66,124.02,121.45,119.1,73.37,87.6,2.68,55.32,41.3,207242.15,Normal,0
2021-03-27 17:00:00,1094.52,912.61,123.42,120.86,118.47,73.08,87.42,2.67,54.86,41.29,200291.68,Normal,0
2021-03-27 18:00:00,1139.65,912.48,123.66,121.02,118.66,72.6,86.92,2.65,51.87,39.68,213445.46,Normal,0
2021-03-27 19:00:00,1145.64,912.44,124.01,121.24,118.93,72.6,86.9,2.62,48.68,39.84,215787.19,Normal,0
2021-03-27 20:00:00,1143.11,912.48,124.03,121.22,118.93,72.5,86.6,2.64,43.16,38.88,217542.59,Normal,0
2021-03-27 21:00:00,1131.01,912.59,123.18,120.35,118.0,71.47,85.78,2.68,39.5,37.27,214459.55,Normal,0
2021-03-27 22:00:00,1128.22,912.6,121.94,119.15,116.78,70.28,85.28,2.74,37.67,35.46,210332.88,Normal,0
2021-03-27 23:00:00,1150.18,912.58,121.3,118.44,116.12,69.19,84.29,2.81,35.95,33.66,217467.43,Normal,0
2021-03-28 00:00:00,1133.48,912.61,120.39,117.54,115.23,68.03,83.4,2.85,34.94,32.72,217166.08,Normal,0
2021-03-28 01:00:00,1135.49,912.59,119.38,116.53,114.22,67.34,82.32,2.86,34.61,31.58,218411.04,Normal,0
2021-03-28 03:00:00,1133.71,912.61,118.49,115.68,113.36,66.9,81.52,2.87,34.49,30.7,214497.63,Normal,0
2021-03-28 04:00:00,1099.66,912.51,117.09,114.4,112.04,66.56,80.91,2.85,34.29,27.88,210454.02,Normal,0
2021-03-28 05:00:00,1106.24,908.88,116.14,113.6,111.17,66.29,80.21,2.8,33.76,29.97,223609.09,Normal,0
2021-03-28 06:00:00,711.91,599.7,112.1,109.74,107.21,65.79,79.29,2.02,36.99,33.92,145703.55,Normal,0
2021-03-28 07:00:00,0.0,0.0,90.12,89.48,89.57,63.21,68.3,0.48,35.74,32.08,0.0,Normal,0
2021-03-28 08:00:00,0.0,0.0,79.81,77.31,81.93,60.06,58.53,0.49,29.06,25.18,0.0,Normal,0
2021-03-28 09:00:00,0.0,0.0,72.77,69.23,75.66,57.14,52.19,0.52,25.44,22.21,0.0,Normal,0
2021-03-28 10:00:00,0.0,0.0,67.26,63.51,70.6,54.64,48.0,0.52,23.6,21.08,0.0,Normal,0
2021-03-28 11:00:00,192.21,150.15,64.42,61.03,67.72,52.74,46.43,1.02,23.35,21.68,33617.45,Normal,0
2021-03-28 12:00:00,1097.09,912.05,88.88,85.31,86.96,53.63,58.53,2.85,37.74,33.05,204674.34,Normal,0
2021-03-28 13:00:00,1107.0,912.61,101.7,98.99,98.25,58.31,68.21,2.8,49.12,40.08,203397.24,Normal,0
2021-03-28 14:00:00,1110.97,912.6,108.31,105.82,104.35,62.73,74.19,2.69,52.3,40.78,204938.3,Normal,0
2021-03-28 15:00:00,1111.79,912.59,112.54,110.14,108.35,66.03,78.39,2.64,54.06,41.07,204965.1,Normal,0
2021-03-28 16:00:00,1112.9,912.58,115.65,113.23,111.3,68.77,81.08,2.65,54.43,41.51,204667.48,Normal,0
2021-03-28 17:00:00,1112.09,912.47,117.79,115.35,113.32,70.4,82.93,2.64,55.64,41.83,205341.78,Normal,0
2021-03-28 18:00:00,1119.35,912.57,119.59,117.05,114.98,71.49,84.34,2.67,55.81,41.43,210093.47,Normal,0
2021-03-28 19:00:00,1118.6,912.59,120.6,118.08,115.89,71.88,85.27,2.7,55.25,39.92,208436.35,Normal,0
2021-03-28 20:00:00,1116.25,912.6,120.75,118.21,115.94,71.71,85.79,2.76,54.15,38.57,208402.46,Normal,0
2021-03-28 21:00:00,1118.91,912.61,120.46,117.78,115.51,70.9,85.32,2.8,51.74,37.18,210459.27,Normal,0
2021-03-28 22:00:00,1122.24,912.61,120.32,117.64,115.33,70.47,84.58,2.83,51.77,35.57,213813.5,Normal,0
